,name,gender,关注,粉丝,time,rating,text,useful
88,320****288,female,0,23,2017/6/2,width:100%;,如果好几次了，但是依然想去，四季都有不同的风景，强烈建议大家去玩哟！,有用 （2）
89,snow_3112089,female,0,0,2017/6/1,width:100%;,很好，每个院子有不同的故事，每个设计都有典故，一定要听导游讲解,有用 （2）
90,snow_3112089,female,0,0,2017/6/1,width:100%;,很好看，值得一游，院落很别致。,有用 （2）
91,_CFT0****4388,female,0,0,2017/5/28,width:80%;,OK摸摸哦哦弄科技大学毕业证明信，,有用 （2）
92,_WeCh****56238,female,0,0,2017/5/28,width:100%;,来过很多次了，非常喜欢优美的环境及古香古色的景色,有用 （2）
93,爱尔兰小镇,female,2,10,2017/5/22,width:80%;,常家庄园只开放右边院子，里面有个湖很美,有用 （2）
94,M60****739,male,0,0,2017/5/21,width:100%;,常家庄园名不虚传，比我去过的王家大院要大很多，特别是那个花园，这个季节绿树成荫，河里开满荷花，特别漂亮。每个院子都可说是院套院，进入一个院门会发现里面别有洞天。有几个院子改成了各种展览馆，就像个小型博物馆一样，什么样的历史都能了解到。带了爸妈和儿子一起来，让孩子长知识,有用 （2）
95,320****278,female,2,16,2017/5/6,width:100%;,跟山西的其他大院相比它的花园很大,有用 （2）
96,还在路上的人,male,26,119,2017/5/6,width:80%;,常家大院是山西最大的庄园，保留着明清时期的建筑，各类房舍有几百间，鳞次栉比的排列着，很多影视剧在这里取景，后面的大花园非常漂亮。,有用 （2）
97,秘密唧唧,female,0,0,2017/5/6,width:80%;,感觉不错 太原火车站有公交901到榆次 再倒12路 方便很大一片 各院落有些雷同感 走走会无聊 几处砖雕很精美,有用 （2）
98,秘密唧唧,female,0,0,2017/5/4,width:80%;,感觉不错 值得一去 从太原火车站坐901路到榆次转12路就到 交通方便 整个宅子很大 一个个院落有些雷同 被布置成了各种展馆 可以了解了解山西文化 砖雕精美 人也不多 慢慢逛还行,有用 （2）
99,闪闪红星,male,0,0,2017/4/4,width:60%;,               一般,有用 （2）
100,Angel,female,0,0,2017/4/2,width:80%;,常家庄园是山西诸多大院中占地面积最大的庄园。园中主要景观有常氏祠堂，杏园，静园，百狮园，广和堂，贵和堂，雍和堂，书院，绣楼～～。我最喜欢的是庄园中各式砖雕，石雕照壁。文化底蕴浓厚，儒家，道家思想与庄园建筑完美融合。游览完后赋予游客丰富的文化享受。值得一去。,有用 （2）
101,周游列国,female,8711,3413,2017/3/30,width:100%;,常家庄园位于山西省，是山西晋商大宅里唯一可以称作庄园的地方。一是其它一个大院，这里可是一个不小于一般县城的两条街。另外在北京缺水地带，营造一个叫沼弟湖的湖泊。,有用 （2）
102,小鱼儿1981,male,2,1,2017/3/22,width:100%;,第一次陪同友人在细雨绵绵的春日在常家庄园游玩，别有一番风味！这次陪同的都是内蒙来的友人，都是第一次来晋中，第一次看到宏伟壮观的晋商故里，大家都很震撼！同行的一位来自包头的听到管理人员的说话，怎么和她一模一样，非常惊诧，走完以后才明白原因。,有用 （2）
103,周游列国,female,8711,3413,2017/3/18,width:100%;,常家庄园是山西晋商大宅里，唯一的不叫大院而叫庄园的大宅，因为别的只是房子和院子，只有常家还有一个叫沼弟湖的湖泊，而且配上小楼阁，简直是一幅美丽画绢。,有用 （2）
104,GrandLine,male,2,93,2017/3/10,width:80%;,距离榆次城区约二十公里不到一点。常氏家族做茶叶贸易起家，“货通天下”的抱负在电视剧《乔家大院》里多有展示。这座庄园历经两百年才建成现在这个规模。,有用 （2）
105,望江米娜,female,0,0,2017/3/5,width:100%;,这里是值得去看看的，是保存比较完好的院落。,有用 （2）
106,周游列国,female,8711,3413,2017/2/26,width:100%;,常家庄园位于山西晋中市榆次区，庄园历史悠久，历经二百年的建设而成，常家从南方向俄罗斯贩茶，一次利润可达一百五十倍，二百年来财富积累无数。,有用 （2）
107,乔木,male,2,7,2017/2/12,width:80%;,该景区占地面积大，历史建筑保存完好，值得一看的大院，房屋建筑风格特有的北方人文民居，又不乏南方园林的优雅，典型的南北结合，环境很好，风景更美，游客不是很多，能够静静地欣赏，对于景区内历史影展，觉得不符合该景区风格，也不太搭配，看来还得动脑子喽，另外，宣城力度不够，名气不如平遥乔家王家什么的，继续努力吧，总体来说很不错,有用 （2）
108,武汉老龙,male,0,10,2017/1/14,width:100%;,常家大院:把中国大院文化推向新高度，十五倍乔家大院占地面积，儒商文化的代表，各种精美砖雕，石雕，木雕，远胜其他大院，园林。我静静浏览三个多小时，又是包场游。喜欢……士为国之宝，儒为席上珍，最后一张有意思:万般皆下品，唯有读书高。,有用 （2）
109,飞行的翅膀,male,0,0,2016/10/3,width:100%;,很不错，挺好的，值得去的北方家园。,有用 （2）
110,M42****360,male,0,0,2016/8/4,width:100%;,不错，离我们这很近，经常去玩，值得一玩的地方,有用 （2）
111,Mooner,female,0,0,2016/7/28,width:100%;,晋商大院里面最大的，不是之一。,有用 （2）
112,M25****445,male,0,0,2016/5/2,width:100%;,推荐短暂的一日游，感受晋商大家儒家文化结合的韵味，豪华大气的建筑，秀美宜人的花园，都是非常值得品味的。建议提前做一些了解或者带讲解员，不然很多匠心独用的设计是看不懂的。如果运气好，还可能碰上拍电视的在园内取景拍摄，更加增添了游玩的乐趣。,有用 （2）
113,M32****221,female,0,0,2016/2/10,width:80%;,挺大的！逛了两个小时！没想到院子后面还有后花园！大户人家啊！,有用 （2）
114,享受生活2013,male,2,241,2016/1/9,width:80%;,去之前对这个不大了解，但转下来觉得很值！整体保存得很好，人也不算多！最重要的是，基本没什么商业氛围。只是这里的名气不如乔家大院。,有用 （2）
115,186****9422,female,0,0,2015/11/2,width:100%;,常家庄园是我最喜欢的景点之一，四季都去游览。只是晋商大院都要申遗了，里面包括王家大院，渠家大院，曹家大院，乔家大院。常家大院竟不能包含在内，常家差很多吗？至少比渠家强多了吧！也好，成了世界文化遗产，我就去不起了,有用 （2）
116,186****9422,female,0,0,2015/10/23,width:100%;,园子秋景最美，可压苏州园林。外国MM说“我喜欢这些树,有用 （2）
117,M24****525,female,0,0,2015/10/12,width:100%;,晋商大院的典范，大花园很漂亮，带孩子去的孩子们在里面玩的特别开心，在导游的讲解下还知道了很多知识,有用 （2）
118,M18****930,male,0,0,2015/9/16,width:100%;,非常完美，不愧是叫庄园，而不是叫大院。值得去玩，光说不行，你自己去了就信了。,有用 （2）
119,tiufreefly,female,0,0,2015/8/28,width:100%;,这是我们太原之行游客最少的景区。抛开文化不谈，单就景色和建筑来说，我最喜欢这里。这里的院落宅地是最原始最古朴的一个，青砖朽木经过岁月的流逝变得有些破旧不堪，可却仍能看出它在过去拥有过得辉煌。后院的花园面积很大，几乎和宅院的面积等同，风格有些江南的气质。是值得一去的地方。,有用 （2）
120,努克斛律光,male,0,0,2015/8/23,width:100%;,一个很赞的庄园，让人感觉有种穿越的感觉！最喜欢的是狮园，几百头狮子哦，虽然是石头的，还是很不错，你看班禅活佛都也去了！摸摸狮子头，万事不发愁（*＾3＾）,有用 （2）
121,老K,male,0,1308,2014/9/20,width:80%;,"前后去了两次，算是比较喜欢的一个景点，山西特色建筑的结晶之一，很有一种气势。

我个人比较喜欢这种建筑，据说目前只开发了20%，还有很大的地方没有开发。

里面的影壁和楼阁很震撼，体现了山西的聪颖和勤劳，鸟语花香，园子里面还有湖泊，好一派深宅大院，不愧是财主家！",有用 （2）
122,e10****99,female,0,0,2014/5/5,width:100%;,常家庄园的建设规模当时称为三晋民居建筑之首，虽然现只能游览在存的5分之一，其中砖雕、木雕、石雕和木构件彩绘艺术是最具特色。,有用 （2）
123,M19****180,male,0,0,2020/4/18,width:60%;,常家两条街慕名而来，但保存起来其实只有半条街！院落规模不急王家大院，携程的免费讲解值得推荐，没有讲解更没啥可看的，后面的园林没啥特色！门票80，我觉得值35！,有用 （1）
124,没有美丽的爱情-我有美丽的风景,female,11,39,2019/10/3,width:100%;,儒商第一家-常家庄园，晋商精神的缩影，从一无所有到富甲一方，值得后人学习啊，至此山西大院全去了,有用 （1）
125,M12****279,female,0,0,2019/8/20,width:100%;,王家大院，乔家大院都去过，但给我感觉最好的就是常家大院，人不太多，还有一个后花园，环境好，比乔家大院体验强太多，商业也不像乔家大院那么浓。,有用 （1）
126,我是小云朵朵,female,8,13,2019/8/15,width:100%;,门票不贵，面积适中，晋中豪宅，古色古香，虽然我去山西逛过王家大院，乔家大院更大更有名气的景点，但这次逛常家庄园仍觉得不虚此行，就建筑特色而言，应有尽有，低调奢华，就是盛夏里游赏日头曝晒，很炎热，游客不算多。,有用 （1）
127,RLDzhoucheng,male,0,0,2019/8/10,width:100%;,环境优美，建筑有气势，我也是常氏后人，景区干净利落导游很热情,有用 （1）
128,M27****4932,male,0,0,2019/8/1,width:100%;,非常好的景区，太漂亮了，以后还会再去。,有用 （1）
129,118****698,female,0,1,2019/7/25,width:80%;,超大的庄园，南北结合，还是可以一看的,有用 （1）
130,M58****162,male,2,3,2019/7/17,width:100%;,作为喜欢游历山西看大院的我来说，此次去榆次常家庄园，感受颇深。城楼高耸，前有石拱桥，桥下有护城河，甚是雄伟。这是我见过的最大的私家庄园、私家园林，如有机会还会儿再次来细细品味的。,有用 （1）
131,chen****min,female,0,0,2019/7/5,width:20%;,真是不值得一来，没什么内容，大而空，都是后来要做景区的政府建设行为，去过乔家大院，马家大院，牟氏庄园等等其他各省市的地主庄园后，再来看这个，简直是在浪费我的时间，不建议前来,有用 （1）
132,魂殇丽江,male,12,27,2019/7/1,width:100%;,常家庄园占地12余万平方米，是规模最大的晋商大院，也是中国最大的庄园式建筑群。布局严谨，整齐有序，功能性很强。由堡门、堡墙、街道、宅院建筑群、园林、商铺以及街心牌楼、堡池、池桥等组成。,有用 （1）
